trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.002, 'e': 0.6921171816887304}",25,0,-159.20891906758038,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
185,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,10,-45.557806492491,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
186,False,"{'a': 0.002, 'e': 0.6893542425242224}",30,1,-102.59857072603624,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 2}",1
187,False,"{'a': 0.002, 'e': 0.6879769118289795}",30,0,-91.16574420874345,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
188,False,"{'a': 0.002, 'e': 0.686602333042301}",30,8,-6.182993567828993,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-47.752199129831304,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,1,-46.42291944032335,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
191,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,0,-48.00796537697346,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",1
192,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-62.559437060128104,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.679770525680321}",25,0,-59.680373965873386,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.678412343264104}",30,0,-203.4822077261494,"{0: 17, 1: 1, 2: 8, 3: 1, 4: 3}",0
195,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,7,-54.76314265846828,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
196,False,"{'a': 0.002, 'e': 0.675704113960626}",25,0,-90.97693170084247,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,0,-68.38258244310497,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,8,-72.86813835888975,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
199,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,0,-15.78373531978033,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
200,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,4,-12.973686015957698,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
201,False,"{'a': 0.002, 'e': 0.6689807456903467}",20,0,-19.250840168171877,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,0,-65.08103525258699,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
203,False,"{'a': 0.002, 'e': 0.6663101674248864}",35,3,-57.46207321556553,"{0: 23, 1: 6, 2: 2, 3: 0, 4: 1}",1
204,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-52.87314806417052,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
205,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,13,-30.678781690139676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,0,-65.06090264878712,"{0: 24, 1: 2, 2: 1, 3: 2, 4: 1}",0
207,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,0,-89.867723006027,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.659680270484389}",25,0,-94.58004499725413,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
209,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-137.8114934504544,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
210,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,11,7.62997000455797,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,12.824295612631373,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
212,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-117.34546066721981,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
213,False,"{'a': 0.002, 'e': 0.6531163421206756}",30,0,-50.094072568568535,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.651811414798732}",20,0,-43.64063218550506,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,13,4.127069221580108,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,0,-196.58493063479477,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
217,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,0,-14.338179216623981,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
218,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,8,-67.27828523873515,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
219,False,"{'a': 0.002, 'e': 0.6453257828572946}",25,0,-99.71911527474589,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
220,False,"{'a': 0.002, 'e': 0.6440364210831414}",35,9,-102.31465397776036,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 1}",1
221,False,"{'a': 0.002, 'e': 0.6427496354555312}",25,14,-68.06210538844302,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
222,False,"{'a': 0.002, 'e': 0.6414654208273198}",25,0,-129.0411351604458,"{0: 16, 1: 4, 2: 1, 3: 2, 4: 2}",0
223,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,-23.772821355625304,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
224,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,0,-17.28428974843218,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,13,6.289224156101013,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,0,-15.737884512416342,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,0,-4.3132712042489825,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
228,False,"{'a': 0.002, 'e': 0.633813837098549}",30,15,-17.280260549446925,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
229,False,"{'a': 0.002, 'e': 0.6325474762073634}",30,0,-29.585434708601554,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
230,False,"{'a': 0.002, 'e': 0.631283645506926}",25,16,-25.727744499639538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.002, 'e': 0.6300223399419123}",25,0,-14.099013349345384,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
232,False,"{'a': 0.002, 'e': 0.6287635544670984}",20,0,-102.37283177814801,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
233,False,"{'a': 0.002, 'e': 0.6275072840473407}",30,0,-107.53998998415983,"{0: 24, 1: 1, 2: 1, 3: 2, 4: 2}",0
234,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,0,-137.5420120595108,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
235,False,"{'a': 0.002, 'e': 0.6250022682827008}",30,0,-75.53567368193663,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-57.733106973426146,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
237,False,"{'a': 0.002, 'e': 0.6225072525676867}",35,0,-130.66802358523302,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
238,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,0,-0.9724060066229357,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
239,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,11,1.3044234659181209,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-11.54664912183819,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.61754706176468}",20,7,16.192601769718305,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,0,-103.12811953099278,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
243,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,13,-77.04664324226017,"{0: 6, 1: 3, 2: 1, 3: 1, 4: 1}",1
244,False,"{'a': 0.002, 'e': 0.6138528730428171}",35,21,-47.61191877689201,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
245,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,0,-102.6563211954152,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
246,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,11,-18.342787412157264,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,6,-28.584827785563583,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
248,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,0,-5.395685301112176,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
249,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-16.025931376262605,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
250,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,12,15.921303103668656,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,2,-87.711890256412,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
252,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-88.08677546293698,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.6029023715038421}",20,1,-31.91648697356074,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,1,-58.932637125732946,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 0}",1
255,False,"{'a': 0.002, 'e': 0.6004955788122659}",30,11,-72.6448643916272,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
256,False,"{'a': 0.002, 'e': 0.5992957878455384}",25,2,-27.24108311265592,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
257,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,11,-58.82189131186927,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
258,False,"{'a': 0.002, 'e': 0.596903392674358}",25,13,-22.227738076043334,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,15,4.0844743284740614,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5945205479701944}",35,6,-46.40158681287082,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 0}",1
261,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-102.6550750234273,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
262,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,0,-79.35774499360386,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
263,False,"{'a': 0.002, 'e': 0.5909641046815625}",25,0,11.383422932266999,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
264,False,"{'a': 0.002, 'e': 0.5897833576128504}",20,0,-29.060777650798947,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
265,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,0,-70.25346205137727,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.5874289361645234}",30,0,-35.858997994687066,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5862552523672196}",20,0,-90.29180772708769,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
268,False,"{'a': 0.002, 'e': 0.5850839135917069}",30,11,-8.43327517173218,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,0,-74.53888475783017,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,0,-18.757193883771443,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5815839205891371}",30,10,-87.02569569018516,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",1
272,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,13,-5.2749891940952445,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.002, 'e': 0.579262231380782}",20,0,-35.54581486850671,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
274,False,"{'a': 0.002, 'e': 0.5781048646705196}",30,12,-33.43608672663063,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.002, 'e': 0.5769498103804866}",30,0,-61.11274542868855,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,9,-32.67177176580758,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
277,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,6,3.488334151421144,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,0,-50.9190326239753,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
279,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,0,-14.00577244857298,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
280,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,8,21.624859217603927,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,0,-54.59940847201015,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.002, 'e': 0.5689287911791218}",30,8,-3.076395848185223,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,3,-13.151869020022435,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,0,-20.97886265920826,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
285,False,"{'a': 0.002, 'e': 0.5655254386995371}",30,0,-68.14797085256413,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
286,False,"{'a': 0.002, 'e': 0.5643955181193583}",35,26,12.259477564714043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.002, 'e': 0.5632678551220046}",30,18,-5.826093446906839,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,0,-6.031359789130121,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5610192838421706}",35,23,-14.57939182271948,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.559898366565402}",20,0,-110.55943947360265,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
291,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,10.856009175179105,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5576632463197913}",30,0,-68.02519198641318,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,-191.75792002345455,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
294,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,16,6.510398882708819,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,7,-19.614331894871647,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,6,1.0839265455822569,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,4,-47.573855563973694,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
298,False,"{'a': 0.002, 'e': 0.5510112789913407}",25,0,-67.2534868106825,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
299,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,13,-52.52897984043016,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
300,False,"{'a': 0.002, 'e': 0.5488116360940265}",35,9,-29.205877947268295,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 0}",1
301,False,"{'a': 0.002, 'e': 0.5477151097137275}",20,14,-17.7923701856981,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,0,-14.49670425184987,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
303,False,"{'a': 0.002, 'e': 0.5455286251592933}",25,6,8.117077769978074,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5444386582392171}",30,0,-15.607758766786374,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5433508690744998}",35,0,-38.28285985972536,"{0: 27, 1: 4, 2: 3, 3: 1, 4: 0}",0
306,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,6,-72.61929997419348,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
307,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,14,8.203972259966868,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,0,-80.15012862306416,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
309,False,"{'a': 0.002, 'e': 0.539021403076357}",25,0,-64.29054407767877,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
310,False,"{'a': 0.002, 'e': 0.5379444375946745}",35,6,-136.08982896986086,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 2}",1
311,False,"{'a': 0.002, 'e': 0.5368696238914595}",25,10,-77.79401771456106,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
312,False,"{'a': 0.002, 'e': 0.535796957667456}",30,1,-77.99656325465901,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 2}",1
313,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,0,-77.52126558999261,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,-43.83297511939219,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
315,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,12,7.473335889801589,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5315276818787179}",25,7,-23.322547602774602,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,0,-58.05225466740897,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5294058177086945}",35,0,-105.7880731878334,"{0: 23, 1: 4, 2: 6, 3: 1, 4: 1}",0
319,False,"{'a': 0.002, 'e': 0.528348064179391}",20,0,-106.43581251896984,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
320,False,"{'a': 0.002, 'e': 0.5272924240430485}",30,19,-20.292116610052652,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,9,-28.094419669444598,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5251874670674361}",35,10,-129.416314385504,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",1
323,False,"{'a': 0.002, 'e': 0.5241381418083354}",25,15,17.958971680575335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5230909131025008}",25,18,-10.310958516017443,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.522045776761016}",20,0,8.508433332519148,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.5210027286033344}",25,16,10.024122190046597,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.002, 'e': 0.5199617644572618}",30,16,12.7116030618894,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5189228801589404}",25,0,-3.1779995612333254,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5178860715528314}",35,17,-27.297028771047675,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
330,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,10,2.3252366908405993,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5158186648365941}",30,0,-81.59194458519141,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
332,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,0,-175.33491592459958,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
333,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,-72.81238942079587,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
334,False,"{'a': 0.002, 'e': 0.5127330190418905}",35,0,-139.7892517464493,"{0: 27, 1: 1, 2: 3, 3: 1, 4: 3}",0
335,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,0,-41.1324311142309,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
336,False,"{'a': 0.002, 'e': 0.5106861833661879}",30,12,-62.24691311922562,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 2}",1
337,False,"{'a': 0.002, 'e': 0.5096658316912476}",35,8,-87.09236274593991,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 2}",1
338,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,10,0.7558988060535234,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,0,-14.881187708063251,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
340,False,"{'a': 0.002, 'e': 0.5066169923655895}",30,0,-5.6602567294182,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
341,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,0,-56.567078057898065,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,0,-128.76310205663586,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
343,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,15,4.9480659634747415,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,0,-35.70802708966575,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
345,False,"{'a': 0.002, 'e': 0.5015760690660555}",25,10,-39.323637997913664,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,10,-5.945114242809959,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,0,-39.06955396507825,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
348,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,0,-40.31162477702898,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,10,-1.748696585156089,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,6,8.849998623571835,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.4955931256926514}",25,0,-20.416495176038012,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
352,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,10.085995220215782,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.4936147126538418}",35,5,-94.96511240150707,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",1
354,False,"{'a': 0.002, 'e': 0.49262846980013547}",25,0,-8.976723313263037,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
355,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,15,9.91838297599615,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4906618916992401}",25,0,2.8254433799494154,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4896815485857362}",25,4,-83.85861334767856,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.4887031641990795}",25,6,-37.33053065792407,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
359,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,20.423552185234236,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,14,-23.736750892046704,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.485779724303885}",30,10,23.535325129111428,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.48480913576734325}",20,0,-2.4023557309613635,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
363,False,"{'a': 0.002, 'e': 0.483840486467991}",25,3,-36.20354469736481,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,7,8.250829562537323,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,8,4.909524703920052,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.480946135285778}",30,7,-60.21728039839847,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
367,False,"{'a': 0.002, 'e': 0.479985204266536}",25,0,-28.296760626478388,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
